"id","name","headline","subheading","type","registration_closed","status","private","learn_upon_course","first_day_start","first_day_end","final_day_start","final_day_end","virtual_training_link","onsite","sponsored","created_at","updated_at","instructor_id","assistant_instructor_id","module_id","venue_id"
d47576f0-3f62-4053-acc5-0dfec9fa71f4,"Charlotte, NC-01/07/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"622af0aa-8064-4d1e-93b3-a901e8c65127","Las Vegas, NV-01/19/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
c44f45fc-b9c0-4304-bf82-7ad306647306,"Chesterfield, MO-07/14/2012-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"1628cfe3-f3ab-4c68-a9fb-8fb460de7aac","Chesterfield, MO-07/07/2012-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
a111a437-8752-441f-8866-e778f897aa5f,"Arlington Heights, IL-04/26/2014-H2",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2023-06-05 08:35:34.782 -0400,,,"0cbb5d3c-c2b2-4192-9560-cb614802f7f3",
d72b9647-1188-4f70-9704-15dbcc20e358,"Toronto, ON-11/10/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
a3473d8a-815e-4ddd-968d-e93e204e67de,"Minneapolis, MN-02/06/2013-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
bbce6fc9-953c-448e-a599-809cac7fc83f,"Davison, MI-01/28/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:44:57.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"3995bf9b-9c38-428d-8a93-5d2fbb1fe70d","Richmond, VA-05/18/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
ddde09cd-2575-4706-a18d-fd622d32b9a6,"Chapel Hill, NC-10/28/2011-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
ac2e93b9-cf56-4ce7-876a-1f34149dc681,"Toronto, ON-11/29/2011-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"8259c123-a612-4263-bda8-fbe75ff1875e","Folsom, CA-01/21/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"7c139f28-113e-4144-a287-8c5a4303d3cc","Las Vegas, NV-02/11/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
e14724e8-1b51-4fc0-a629-cecc2aa61ce3,"Boston, MA-03/10/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 15:50:52.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"50e92ea7-d649-4302-a49c-610fa6855132","Fairfax, VA-06/02/2012-H1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-09-02 09:54:08.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
c47d9ad6-e87f-47d3-bdf0-8627eb1f92fe,"Niagara Falls, ON-10/12/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
dda3c114-1989-4302-ac7e-729bec39b6a8,"Indianapolis, IN-04/26/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"0c396a70-ad58-4f97-93ad-4047c6a7af74","Coquitlam, BC-08/11/2012-H1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 15:50:52.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
d948b30e-46de-42cb-918c-0d6a4eef069a,"Scottsdale, AZ-07/20/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
b52f8730-8e78-43a9-a3b1-06cf225e8498,"Evergreen Park, IL-03/09/2013-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"3c8d55fa-2fd6-4eb1-9b7c-9357bd869030","Elkridge, MD-04/28/2012-H1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"144330bc-be99-444e-b9b1-4d7ae0a98119","Mt Laurel, NJ-03/02/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
ca63c370-7233-4e35-8621-5ce032c25ac6,"Eden Prairie, MN-05/11/2012-O2",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"06d44b0c-ec72-4586-89ad-f6cf7836615d","Galveston, TX-07/19/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
df032e6c-d65d-41d7-9d7c-d29837ea695c,"Minneapolis, MN-04/14/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:55:46.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"58403442-5e6a-41be-8415-17c7dd673a31","Fort Lee, NJ-04/14/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:55:46.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"6fe5bc64-030e-4e7a-9e89-6d793a899428","Lombard, IL-04/28/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:55:46.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
bd9d92e9-38a6-4ce6-8638-883fc152d074,"Las Vegas, NV-05/05/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:44:47.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"739a2ef6-33cd-483a-a14c-c0d7bb4f3871","Glen Mills, PA-04/13/2013-H2",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:55:46.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"5a710209-af80-478c-8255-6b4cd64d1504","East Rutherford, NJ-10/17/2013-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 13:36:12.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"06247b03-b469-4566-880c-92cd42ccb492","Minneapolis, MN-01/22/2014-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:44:52.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"02fc6752-15f9-4f3a-80a6-56079c17a924","Prudenville, MI-10/12/2013-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:12.000 -0400,2021-08-09 23:44:55.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
a869c4e3-04a8-4b9c-bdcb-970f8dbf4fab,"Muncie, IN-11/19/2013-IN",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
e9cc6f7c-92a5-4626-b66a-2b3a00af89ed,"Salem, NH-11/05/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 15:48:43.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"45b65adf-765c-4fec-ab98-2149af9aef2a","Stony Plain, AB-12/10/2011-O2",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"4f24e657-84fc-4563-9d32-11859827acb7","Los Angeles, CA-02/25/2012-H1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:55:46.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"6ad05d37-21fe-4262-8874-14840864f123","Goshen, IN-09/21/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:59.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
b22b0102-6001-471b-9f14-fd8c6f07cc0c,"Lombard, IL-07/21/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:45:05.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"010492a6-1841-441c-8d9e-14d94de0142f","Charlotte, NC-08/13/2011-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2022-05-05 09:29:54.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
c3460a1c-5e1d-4273-bdf7-db1396169812,"Hamden, CT-09/19/2013-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"2dc8579b-6efb-4f0a-8e63-b328821a9c33","Trois Rivieres, QC-05/05/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:02.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"374482c9-16e8-44e8-b75d-3d836dbb080d","Braintree, MA-06/09/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:40.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"95a58789-f76c-4f3c-a664-6a0a352f1a81","Hagerstown, MD-06/24/2023-Essential Hybrid","Essential Hybrid Training, which includes an online pre-course/intro.",,hybrid,true,completed,false,M1 One-Day Online,2023-06-24 08:00:00.000 -0400,2023-06-24 18:00:00.000 -0400,2023-06-24 08:00:00.000 -0400,2023-06-24 18:00:00.000 -0400,,false,false,2023-04-11 14:51:55.657 -0400,2023-07-17 20:06:48.827 -0400,"73f5e335-6a78-4d67-9cc3-4ffed575d807",,e2f676c9-62fe-4088-8490-f39aea11c4b1,"503ab374-3032-4061-91ac-7ebe7ebb0151"
"62578304-a786-463a-b4c6-b5362df0d2dc","Grand Rapids, MN-02/10/2024-Advanced Onsite",Advanced Private Onsite Training for Grand Itasca Clinic & Hospital,,in-person,true,completed,true,,2024-02-10 08:00:00.000 -0500,2024-02-10 17:30:00.000 -0500,2024-02-11 07:30:00.000 -0500,2024-02-11 13:30:00.000 -0500,,true,true,2023-08-25 12:28:12.853 -0400,2024-02-15 16:36:53.869 -0500,"1d045172-e502-4a1e-9e49-ed942a96a73b",,"0cbb5d3c-c2b2-4192-9560-cb614802f7f3","08c928e0-fac2-4b05-a526-33ca35bb1313"
aa2aa8e8-619c-47f4-b738-77f0f69e4573,"Houston, TX-04/14/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"43aa8b89-2948-46fc-85f4-1b9e37293e3b","Angola, IN-01/21/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:42.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"503f06c4-c57f-46f5-b7cf-b9ca487ce6d1","Indianapolis, IN-11/03/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:55:46.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"90184619-fa56-4b98-a19e-0eee0779b436","Indianapolis, IN-09/29/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:42.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"01ee64ee-92cd-487f-9cb3-fc89583572e6","Perth, Western Australia-08/19/2011-CB",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
e632b79a-c222-48c0-8c0a-43d68c5f0fce,"Orlando, FL-08/25/2011-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
d9c71875-f958-479c-9d5c-00bfa8a8e1c3,"Jackson, MI-02/23/2013-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:45.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"9b33d943-915d-4057-bac6-ce733ea142e8","Davenport, IA-02/02/2013-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2022-04-14 08:36:37.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"850e1cf2-c1a0-4602-bb05-63e062ea14f5","Portland, OR-01/19/2013-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"47f5ea77-9305-4245-a104-94749730d4e8","Niagara Falls, ON-10/18/2013-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
bbd404c6-6b87-4047-9876-1924f5a32801,"Chicago, IL-10/24/2013-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"5bbcabf9-6df8-4ee3-8767-f5f13f0b8720","Swarthmore, PA-01/28/2012-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:55:46.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
cd9e579e-8add-4ba1-9f1f-24311de6233a,"Hurricane, WV-01/21/2023-Essential Hybrid Onsite",Essential Hybrid Private Onsite for Teays Physical Therapy,,hybrid,true,completed,true,M1 1-Day Online,2023-01-21 08:00:00.000 -0500,2023-01-21 18:00:00.000 -0500,2023-01-21 08:00:00.000 -0500,2023-01-21 18:00:00.000 -0500,,true,true,2022-11-10 16:53:53.425 -0500,2023-01-29 20:41:07.331 -0500,"6eb25eef-ad7b-4bc1-9137-98aa44f1e53b",,e2f676c9-62fe-4088-8490-f39aea11c4b1,c3895214-1a66-46d8-96ad-12499782a5f3
"66bca83f-ebcb-4449-ad49-5287ad3a0036","Port Orange, FL-08/08/2011-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"6e8b686c-648b-4b26-9a7a-2d660458eae6","Los Angeles, CA-08/13/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"61a8a9d0-7fba-4e83-bdbb-b86518b4218f","Perth, Western Australia-08/19/2011-H2",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"5ab2407b-4116-4dde-bcb6-5978bd58b2be","Bethlehem, PA-11/12/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"55fc3c87-5c64-44d9-897d-b6859f8ce7a6","Fort Bragg, NC-09/24/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
e0d57e3f-b5e2-423b-bab9-d613665106b3,"Whittier, CA-09/24/2011-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 15:14:28.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
b2fedac8-541e-4c2c-8423-92526a9ebec5,"Phoenix, AZ-12/14/2013-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:55.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
a20c5126-2cc2-4e24-909f-8d7b81b846e8,"Kearney, NE-07/13/2013-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
ba61a54d-5b23-4bfc-868e-6d078d134555,"Bloomington, MN-05/04/2013-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
f0681365-c6ef-4db2-b6c6-ac80c5a64c06,"Bloomington, MN-05/18/2013-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
cdfaba61-525a-4f6d-b95a-206633b58d94,"Boston, MA-09/10/2016-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:59.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"6037ab97-1730-4623-a54c-e617aad417da","Philadelphia, PA-03/03/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"4103f0d3-3f7c-41ff-b6d8-7b3ed2bd1d26","San Diego, CA-10/18/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"0b5fd069-1a13-4434-ac1a-ee371c87dab5","Las Vegas, NV-10/24/2012-EX",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"5625b245-b453-49d8-ac6c-104472ecf2b3","Washington, PA-03/24/2012-H1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
d1b09be3-7654-4809-99f5-8973a10c4663,"Las Vegas, NV-11/17/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:55:54.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
fbbef4ae-69d0-4fba-84bf-3b8063293e44,"Bridgeport, CT-10/04/2011-C1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
ca2994f9-5728-46b6-af77-d60e4c5c5c22,"Tulsa, OK-05/05/2012-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:55:54.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"15c28917-dcce-4c40-b03c-4280c448295b","Lombard, IL-09/10/2011-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-11-10 11:06:49.000 -0500,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"91ccf100-c0f6-46aa-8ec7-6ecf3cd875f1","Las Vegas, NV-09/17/2011-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"0978f28e-4b54-4506-987d-011ac4d2e11a","Fort Knox, KY-04/21/2012-H1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
b78d6ecb-3039-476f-9902-bd9337c3bf94,"Provo, UT-11/12/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:56:49.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"7630d8de-3670-4dc7-9685-c840e82bd2f9","Clinton, NY-12/16/2011-H1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:57.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"1ce253d0-e555-4e2b-97f6-1c072f14542c","St Louis, MO-04/07/2016-C1(Cancelled)",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
f122b7d0-3ff9-4e80-a219-0bcb8548336c,"Nashua, NH-10/29/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:59.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
d9fea253-e1f8-455e-923d-1ad272b83f3f,"Carbondale, IL-09/10/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"92157efb-abb4-4593-9902-cea6765609f6","Tacoma, WA-09/10/2011-O1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"66330518-3ffb-4a0e-977e-18c981a69f6a","Vancouver, BC-10/15/2016-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:45:07.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"7bcbaca2-64f7-4415-a473-701fe24f8b0b","Chandler, AZ-08/21/2010-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:56:56.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
f6fcfc12-e84f-470e-93d7-f199864d7036,"Indianapolis, IN-08/21/2010-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2022-06-29 10:25:23.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
fc25c527-ee48-4d11-9a6f-028e646fc634,"Lombard, IL-09/11/2010-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2022-05-10 11:46:17.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"1a12269c-59bf-458f-afa9-9297522ce6ef","Las Vegas, NV-09/25/2010-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"3b9a1056-8838-44cb-994e-55b65ab04388","Portland, OR-10/01/2011-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 23:44:50.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"5c4c85df-d99b-41a4-affe-b966f9bc61b2","Santa Monica, CA-02/18/2023-Essential Onsite",Private Onsite for USATF,,in-person,true,completed,true,,2023-02-18 08:30:00.000 -0500,2023-02-18 17:00:00.000 -0500,2023-02-19 08:00:00.000 -0500,2023-02-19 13:00:00.000 -0500,,true,true,2023-01-20 11:48:33.509 -0500,2023-03-21 09:18:55.024 -0400,"30516516-0b8c-4e15-912e-13d9865a90e3",,e2f676c9-62fe-4088-8490-f39aea11c4b1,
bb6ca39a-251b-4cac-bc42-17028eae3dae,"Austin, TX-10/15/2011-M1",,,in-person,false,confirmed,true,,,,,,,false,false,2021-08-09 13:36:27.000 -0400,2021-08-09 13:36:27.000 -0400,,,e2f676c9-62fe-4088-8490-f39aea11c4b1,
"77b1d1a8-dac0-4f87-ad75-75e8a3d6b0fd","Tucson, AZ-11/11/2023-Advanced-POSTPONED",Advanced 2-Day Training,,in-person,true,postponed,false,,2023-11-11 08:00:00.000 -0500,2023-11-11 17:30:00.000 -0500,2023-11-12 07:30:00.000 -0500,2023-11-12 13:30:00.000 -0500,,false,false,2023-06-09 11:05:08.534 -0400,2023-10-27 11:45:21.603 -0400,"30516516-0b8c-4e15-912e-13d9865a90e3",,"0cbb5d3c-c2b2-4192-9560-cb614802f7f3","1c13bae3-d824-40d4-95ca-8547e9051c5d"
